epoch (ms),time (-00:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1584016720338,2020-03-12T12:38:40.338,4.651,0.823,0.625,0.442
1584016720358,2020-03-12T12:38:40.358,4.671,0.884,0.412,0.252
1584016720377,2020-03-12T12:38:40.377,4.690,1.006,0.053,-0.076
1584016720398,2020-03-12T12:38:40.398,4.711,1.136,-0.198,-0.465
1584016720417,2020-03-12T12:38:40.417,4.730,1.166,-0.313,-0.747
1584016720438,2020-03-12T12:38:40.438,4.751,1.075,-0.610,-0.945
1584016720457,2020-03-12T12:38:40.457,4.770,0.861,-1.014,-1.075
1584016720477,2020-03-12T12:38:40.477,4.790,0.526,-0.846,-1.128
1584016720498,2020-03-12T12:38:40.498,4.811,0.442,-0.495,-1.052
1584016720517,2020-03-12T12:38:40.517,4.830,0.396,-0.335,-0.884
1584016720537,2020-03-12T12:38:40.537,4.850,0.518,-0.267,-0.770
1584016720556,2020-03-12T12:38:40.556,4.869,0.648,-0.213,-0.648
1584016720577,2020-03-12T12:38:40.577,4.890,0.701,-0.160,-0.518
1584016720596,2020-03-12T12:38:40.596,4.909,0.694,0.130,-0.229
1584016720616,2020-03-12T12:38:40.616,4.929,0.640,0.450,0.061
1584016720637,2020-03-12T12:38:40.637,4.950,0.732,0.579,0.236
1584016720656,2020-03-12T12:38:40.656,4.969,0.831,0.556,0.381
1584016720676,2020-03-12T12:38:40.676,4.989,0.922,0.518,0.503
1584016720695,2020-03-12T12:38:40.695,5.008,0.998,0.655,0.602
1584016720716,2020-03-12T12:38:40.716,5.029,1.037,0.838,0.686
1584016720735,2020-03-12T12:38:40.735,5.048,0.991,0.976,0.716
1584016720755,2020-03-12T12:38:40.755,5.068,0.998,1.120,0.785
1584016720776,2020-03-12T12:38:40.776,5.089,1.067,1.136,0.816
1584016720795,2020-03-12T12:38:40.795,5.108,1.029,1.014,0.716
1584016720815,2020-03-12T12:38:40.815,5.128,1.021,0.640,0.526
1584016720835,2020-03-12T12:38:40.835,5.148,0.892,0.328,0.320
1584016720855,2020-03-12T12:38:40.855,5.168,0.640,0.198,-0.061
1584016720874,2020-03-12T12:38:40.874,5.187,0.396,0.160,-0.381
1584016720895,2020-03-12T12:38:40.895,5.208,0.427,0.008,-0.633
1584016720915,2020-03-12T12:38:40.915,5.228,0.473,-0.008,-0.724
1584016720934,2020-03-12T12:38:40.934,5.247,0.602,-0.168,-0.823
1584016720955,2020-03-12T12:38:40.955,5.268,0.884,-0.488,-0.953
1584016720974,2020-03-12T12:38:40.974,5.287,0.991,-0.617,-0.983
1584016720994,2020-03-12T12:38:40.994,5.307,0.884,-0.503,-0.922
1584016721013,2020-03-12T12:38:41.013,5.326,0.747,-0.244,-0.899
1584016721034,2020-03-12T12:38:41.034,5.347,0.755,-0.091,-0.770
1584016721054,2020-03-12T12:38:41.054,5.367,0.671,-0.015,-0.564
1584016721073,2020-03-12T12:38:41.073,5.386,0.678,0.152,-0.305
1584016721094,2020-03-12T12:38:41.094,5.407,0.716,0.320,0.061
1584016721113,2020-03-12T12:38:41.113,5.426,0.747,0.579,0.389
1584016721133,2020-03-12T12:38:41.133,5.446,0.831,0.800,0.595
1584016721152,2020-03-12T12:38:41.152,5.465,0.922,1.014,0.701
1584016721173,2020-03-12T12:38:41.173,5.486,0.983,0.846,0.602
1584016721192,2020-03-12T12:38:41.192,5.505,0.915,0.518,0.412
1584016721212,2020-03-12T12:38:41.212,5.525,0.785,0.343,0.015
1584016721233,2020-03-12T12:38:41.233,5.546,0.587,0.229,-0.297
1584016721252,2020-03-12T12:38:41.252,5.565,0.480,0.114,-0.541
1584016721273,2020-03-12T12:38:41.273,5.586,0.419,-0.084,-0.739
1584016721292,2020-03-12T12:38:41.292,5.605,0.427,-0.274,-0.747
1584016721312,2020-03-12T12:38:41.312,5.625,0.595,-0.297,-0.793
1584016721331,2020-03-12T12:38:41.331,5.644,0.816,-0.358,-0.823
1584016721352,2020-03-12T12:38:41.352,5.665,0.983,-0.335,-0.755
1584016721372,2020-03-12T12:38:41.372,5.685,1.143,-0.313,-0.701
1584016721391,2020-03-12T12:38:41.391,5.704,1.357,-0.267,-0.694
1584016721412,2020-03-12T12:38:41.412,5.725,1.364,-0.229,-0.610
1584016721431,2020-03-12T12:38:41.431,5.744,1.258,-0.038,-0.465
